name,data_type,bit_length
TRACKER2_PEAK_NOISE_ALL_TRK_BLKS,uint,8
TRACKER2_PEAK_BCKGND_ALL_TRK_BLKS,uint,8
TRACKER2_MEDIAN_NOISE_ALL_TRK_BLKS,uint,8
TRACKER2_MEDIAN_BCKGND_ALL_TRK_BLKS,uint,8
TRACKER2_OPERATING_MODE,uint,8
TRACKER2_STAR_ID_STEP,uint,8
TRACKER2_ID_STATUS,uint,8
TRACKER2_ID_STATUS_SAVE,uint,8
TRACKER2_ATT_STATUS,uint,8
TRACKER2_RATE_EST_STATUS,uint,8
TRACKER2_RATE_AID_STATUS,uint,8
TRACKER2_VEL_AID_STATUS,uint,8
TRACKER2_ATT_TIME_TAG,uint,32
TRACKER2_NUM_ID_PATTERNS_TRIED,uint,32
TRACKER2_PIXEL_AMP_THRESHOLD,uint,8
TRACKER2_AMPLITUDE_OFFSET,uint,8
TRACKER2_CURRENT_TINT,uint,32
TRACKER2_VIDEO_ADDRESS,uint,32
TRACKER2_MAXIMUM_RESIDUAL_ID,uint,16
TRACKER2_MAXIMUM_RESIDUAL_ID_INIT,uint,16
TRACKER2_MAX_ROW_BCKGND_POST_COMP,uint,16
TRACKER2_DET_TIMEOUT_COUNT,uint,16
TRACKER2_NUM_PIX_GROUPS_FOR_ID,uint,8
TRACKER2_ID_TOLERANCE,uint,8
TRACKER2_NUM_OF_ATT_LOOPS,uint,8
TRACKER2_NUM_ATTITUDE_STARS,uint,8
TRACKER2_NUM_STARS_HIGH_RESIDUAL,uint,8
TRACKER2_AUTO_BLACK_ENABLE,uint,8
TRACKER2_BLACK_LEVEL,uint,8
TRACKER2_NUM_STARS_ON_FOV,uint,8
TRACKER2_NUM_TRACK_BLOCKS_ISSUED,uint,8
TRACKER2_NUM_TRACK_STARS,uint,8
TRACKER2_NUM_ID_STARS,uint,8
TRACKER2_FSW_COUNTER,uint,8
TRACKER2_AUTO_TRACK,uint,8
TRACKER2_AUTO_INTEGRATION,uint,8
TRACKER2_AUTO_GAIN,uint,8
TRACKER2_TEST_MODE,uint,8
TRACKER2_FPGA_DET_TIMEOUT,uint,8
TRACKER2_STORE_SEQ_IMAGES,uint,8
TRACKER2_TRACK_REF_AVAILABLE,uint,8
TRACKER2_IMAGE_INDEX,uint,8
TRACKER2_REF_INDEX,uint,8
TRACKER2_NUM_BRIGHT_STARS,uint,8
TRACKER2_IMAGE_FILTER_ENABLED,uint,8
GPS_TIME,uint,32
GPS_POSITION_ECEF1,uint,32
GPS_POSITION_ECEF2,uint,32
GPS_POSITION_ECEF3,uint,32
GPS_VELOCITY_ECEF1,uint,32
GPS_VELOCITY_ECEF2,uint,32
GPS_VELOCITY_ECEF3,uint,32
GPS_SOLUTION_TIME_TAG,uint,32
GPS_CYCLES_SINCE_LAST_CRC_DATA,uint,32
GPS_CYCLES_SINCE_LASTEST_DATA,uint,32
GPS_LOCK_COUNT,uint,16
GPS_MSG_TRACKED_SATELLITES,uint,8
GPS_MSG_USED_SATELLITES,uint,8
GPS_GPS_POS_LOCK,uint,1
GPS_GPS_TIME_LOCK,uint,1
GPS_MSG_DATA_VAILID,uint,1
GPS_NEW_DATA_RECEIVED,uint,1
GPS_SPARE,uint,1
GPS_ENABLE,uint,1
GPS_VALID,uint,1
GPS_POWER_STATE,uint,1
GPS_SUPERVISOR_TRIPPED,uint,8
CAL_Q_TRACKER_WRT_BODY1,uint,32
CAL_Q_TRACKER_WRT_BODY2,uint,32
CAL_Q_TRACKER_WRT_BODY3,uint,32
CAL_Q_TRACKER_WRT_BODY4,uint,32
CAL_Q_TRACKER_WRT_BODY5,uint,32
CAL_Q_TRACKER_WRT_BODY6,uint,32
CAL_Q_TRACKER_WRT_BODY7,uint,32
CAL_Q_TRACKER_WRT_BODY8,uint,32
CAL_Q_TRACKER_WRT_BODY_EST1,uint,32
CAL_Q_TRACKER_WRT_BODY_EST2,uint,32
CAL_Q_TRACKER_WRT_BODY_EST3,uint,32
CAL_Q_TRACKER_WRT_BODY_EST4,uint,32
CAL_Q_TRACKER_WRT_BODY_EST5,uint,32
CAL_Q_TRACKER_WRT_BODY_EST6,uint,32
CAL_Q_TRACKER_WRT_BODY_EST7,uint,32
CAL_Q_TRACKER_WRT_BODY_EST8,uint,32
CAL_ALIGN_USED_RES1,uint,32
CAL_ALIGN_USED_RES2,uint,32
CAL_ALIGN_USED_RES3,uint,32
CAL_ALIGN_EST_RES1,uint,32
CAL_ALIGN_EST_RES2,uint,32
CAL_ALIGN_EST_RES3,uint,32
CAL_REJECTED_EST_COUNT,uint,32
CAL_TRACKER_N,uint,16
CAL_ALIGN_METHOD,uint,8
CAL_ALIGN_USAGE,uint,8
TRACKER_CTRL_Q_BODY_WRT_ECI1,uint,32
TRACKER_CTRL_Q_BODY_WRT_ECI2,uint,32
TRACKER_CTRL_Q_BODY_WRT_ECI3,uint,32
TRACKER_CTRL_Q_BODY_WRT_ECI4,uint,32
TRACKER_CTRL_Q_BODY_WRT_ECI5,uint,32
TRACKER_CTRL_Q_BODY_WRT_ECI6,uint,32
TRACKER_CTRL_Q_BODY_WRT_ECI7,uint,32
TRACKER_CTRL_Q_BODY_WRT_ECI8,uint,32
TRACKER_CTRL_CYCLES_SINCE_NST_SOL,uint,32
TRACKER_CTRL_CYCLES_SINCE_NST_DATA,uint,32
TRACKER_CTRL_NST_RESET_COUNT,uint,32
TRACKER_CTRL_NST2_ATT_AVAILABLE,uint,1
TRACKER_CTRL_NST2_ATT_TIMING,uint,1
TRACKER_CTRL_NST2_ATT_VALID,uint,1
TRACKER_CTRL_NST2_DATA_VALID,uint,1
TRACKER_CTRL_NST2_DATA_INTEGRITY,uint,1
TRACKER_CTRL_NST2_NEW_DATA_RECEIVED,uint,1
TRACKER_CTRL_NST2_POWER_STATE,uint,1
TRACKER_CTRL_NST2_DESIRED_POWER_STATE,uint,1
TRACKER_CTRL_NST2_SUP_REINIT_PERFORMED,uint,1
TRACKER_CTRL_NST2_SUP_NO_ATT,uint,1
TRACKER_CTRL_NST2_SUP_MAX_RESETS,uint,1
TRACKER_CTRL_NST2_SUP_STALE_DATA,uint,1
TRACKER_CTRL_NST2_SUP_MAX_REINITS,uint,1
TRACKER_CTRL_NST2_SUP_ALLOW_REINITS,uint,1
TRACKER_CTRL_NST2_SUP_ACTIVE,uint,1
TRACKER_CTRL_NST2_SUP_ENABLED,uint,1
TRACKER_CTRL_TRACKER_ATT_VALID1,uint,8
TRACKER_CTRL_TRACKER_ATT_VALID2,uint,8
TRACKER_CTRL_TRACKER_USAGE_ENABLED1,uint,8
TRACKER_CTRL_TRACKER_USAGE_ENABLED2,uint,8
TRACKER_CTRL_AID_STATUS1,uint,8
TRACKER_CTRL_AID_STATUS2,uint,8
EXT_TRACKER2_L0_HW_SEC_COUNTER,uint,8
EXT_TRACKER2_L0_REJECT_COUNT,uint,8
EXT_TRACKER2_L0_ACCEPT_COUNT,uint,8
EXT_TRACKER2_L0_WDT2_SEC_COUNT,uint,3
EXT_TRACKER2_L0_PROC_RST_ARMED,uint,1
EXT_TRACKER2_L0_WATCH_EVENT_STATUS,uint,1
EXT_TRACKER2_L0_WDT_RST_ENABLED,uint,1
EXT_TRACKER2_L0_BOOT_RELAY_STATUS,uint,2
EXT_TRACKER2_L0_LVBUSV,uint,16
EXT_TRACKER2_L0_DIGV,uint,16
EXT_TRACKER2_L0_1P8V,uint,16
EXT_TRACKER2_L0_2P5V,uint,16
EXT_TRACKER2_L0_DET_TEMP,uint,16
EXT_TRACKER2_L0_1P2V,uint,16
EXT_TRACKER2_L0_SPARE1,uint,32
EXT_TRACKER2_L0_TIME_TAG,uint,32
EXT_TRACKER2_L0_SPARE2,uint,16
EXT_TRACKER2_L0_SPARE3,uint,8
EXT_TRACKER2_L0_TABLE_SEL,uint,8
EXT_TRACKER2_L0_SPARE4,uint,16
EXT_TRACKER2_L0_SYNC,uint,16
EXT_TRACKER2_CMD_STATUS,uint,8
EXT_TRACKER2_CMD_REJECT_STATUS,uint,8
EXT_TRACKER2_CMD_ACCEPT_COUNT,uint,8
EXT_TRACKER2_CMD_REJECT_COUNT,uint,8
EXT_TRACKER2_LAST_CMD_ACC_CMD_BYTES1,uint,8
EXT_TRACKER2_LAST_CMD_ACC_CMD_BYTES2,uint,8
EXT_TRACKER2_LAST_CMD_REJ_CMD_BYTES1,uint,8
EXT_TRACKER2_LAST_CMD_REJ_CMD_BYTES2,uint,8
EXT_TRACKER2_SOFTWARE_VERSION1,uint,32
EXT_TRACKER2_SOFTWARE_VERSION2,uint,32
EXT_TRACKER2_COUNTS_PER_SEC,uint,32
EXT_TRACKER2_HR_RUN_COUNT,uint,32
EXT_TRACKER2_HR_TIME_USEC,uint,32
EXT_TRACKER2_CYCLES_SINCE_PPS,uint,32
EXT_TRACKER2_HR_EXEC_TIME_MS1,uint,8
EXT_TRACKER2_HR_EXEC_TIME_MS2,uint,8
EXT_TRACKER2_HR_EXEC_TIME_MS3,uint,8
EXT_TRACKER2_HR_EXEC_TIME_MS4,uint,8
EXT_TRACKER2_HR_EXEC_TIME_MS5,uint,8
EXT_TRACKER2_VOLTAGE_2P5,uint,8
EXT_TRACKER2_VOLTAGE_1P8,uint,8
EXT_TRACKER2_VOLTAGE_1P2,uint,8
EXT_TRACKER2_DET_TEMP,uint,8
EXT_TRACKER2_DIGITAL_BUSV,uint,16
EXT_TRACKER2_EXT_LV_BUSV,uint,16
EXT_TRACKER2_LENGTH32,uint,32
EXT_TRACKER2_OFFSET32,uint,32
EXT_TRACKER2_CHECKSUM,uint,16
EXT_TRACKER2_TABLE_UPLOAD_STATUS,uint,8
EXT_TRACKER2_WHICH_TABLE,uint,8
EXT_TRACKER2_IMAGE,uint,8
EXT_TRACKER2_FLASH_BURN_ARMED,uint,8
ENG_XACT_PADDING,uint,8
ENG_XACT_CKSUM,uint,16
