name,data_type,bit_length
LZ_SBND_RCVR_NO_RESPONSE,uint,32
LZ_SBND_RCVR_TEMP_FAULT,uint,32
LZ_SBND_RCVR_VDD_FAULT,uint,32
LZ_SBND_RCVR_NO_IF_LOCK,uint,32
LZ_SBND_RCVR_BAD_CONFIG,uint,32
LZ_SBND_RCVR_TEMPERATURE,uint,64
LZ_SBND_RCVR_POWER,uint,64
LZ_SBND_RCVR_SNR,uint,64
LZ_SBND_RCVR_EBNO,uint,64
LZ_SBND_RCVR_FRAMES_RECEIVED,uint,32
LZ_SBND_RCVR_FRAME_BYTES_RECEIVED,uint,32
LZ_SBND_RCVR_CTL_LOCKED,uint,16
LZ_SBND_RCVR_CTL_UNLOCK_COUNT,uint,32
LZ_SBND_RCVR_CTL_FREQ_OFFSET,uint,64
LZ_SBND_RCVR_STL_LOCK,uint,16
LZ_SBND_RCVR_IDLE_LOCK,uint,16
LZ_SBND_RCVR_STL_UNLOCK_COUNT,uint,32
LZ_SBND_RCVR_STL_MEAS_SYMRATE,uint,64
LZ_SBND_RCVR_RSSI,uint,64
LZ_SBND_XMIT_RESP_CNT,uint,8
LZ_SBND_XMIT_LINK_STATE,uint,8
LZ_SBND_XMIT_NO_RESPONSE,uint,32
LZ_SBND_XMIT_TEMP_FAULT,uint,32
LZ_SBND_XMIT_VDD_FAULT,uint,32
LZ_SBND_XMIT_NO_IF_LOCK,uint,32
LZ_SBND_XMIT_BAD_CONFIG,uint,32
LZ_SBND_XMIT_MAX_PACKETS,uint,32
LZ_SBND_XMIT_MAX_PACKET_BYTES,uint,32
LZ_SBND_XMIT_TEMPERATURE,uint,64
LZ_SBND_XMIT_POWER,uint,64
LZ_SBND_XMIT_FRAMES_TRANSMITTED,uint,32
LZ_SBND_XMIT_FRAME_BYTES_TRANSMITTED,uint,32
LZ_XBND_XMIT_RESP_CNT,uint,8
LZ_XBND_XMIT_LINK_STATE,uint,8
LZ_XBND_XMIT_NO_RESPONSE,uint,32
LZ_XBND_XMIT_TEMP_FAULT,uint,32
LZ_XBND_XMIT_VDD_FAULT,uint,32
LZ_XBND_XMIT_NO_IF_LOCK,uint,32
LZ_XBND_XMIT_BAD_CONFIG,uint,32
LZ_XBND_XMIT_MAX_PACKETS,uint,32
LZ_XBND_XMIT_MAX_PACKET_BYTES,uint,32
LZ_XBND_XMIT_TEMPERATURE,uint,64
LZ_XBND_XMIT_POWER,uint,64
LZ_XBND_XMIT_FRAMES_TRANSMITTED,uint,32
LZ_XBND_XMIT_FRAME_BYTES_TRANSMITTED,uint,32
LZ_XTS_RESP_CNT,uint,8
LZ_XTS_TEMP_FPGA,uint,64
LZ_XTS_TEMP_REFCLK,uint,64
LZ_XTS_TEMP_CLOCK,uint,64
LZ_XTS_TEMP_DRAM0,uint,64
LZ_XTS_TEMP_DRAM1,uint,64
LZ_XTS_TEMP_HOSTIFACE,uint,64
ENG_LZ_CKSUM,uint,16
